Block	norm_pos	G1	G2	G3	sample	INV
26	0.866666667	0	0.267123288	0.732876712	C071-CHA-NE11	No
27	0.9	0	0.089430894	0.910569106	C071-CHA-NE11	No
28	0.933333333	0	0.013333333	0.986666667	C071-CHA-NE11	INV
29	0.966666667	0.015625	0.140625	0.84375	C071-CHA-NE11	No
30	1	1	0	0	C071-CHA-NE11	No
0	0	0	0.009661836	0.990338164	C074-CHA-NE14	No
1	0.03125	0.034090909	0.25	0.715909091	C074-CHA-NE14	INV
2	0.0625	0	0	1	C074-CHA-NE14	No
3	0.09375	0	0.063063063	0.936936937	C074-CHA-NE14	No
4	0.125	0	0.06	0.94	C074-CHA-NE14	No
5	0.15625	0	0.108695652	0.891304348	C074-CHA-NE14	No
6	0.1875	0	0.063157895	0.936842105	C074-CHA-NE14	No
7	0.21875	0	0.109589041	0.890410959	C074-CHA-NE14	No
8	0.25	0	0.053254438	0.946745562	C074-CHA-NE14	No
9	0.28125	0	0.025751073	0.974248927	C074-CHA-NE14	No
10	0.3125	0	0.171428571	0.828571429	C074-CHA-NE14	No
11	0.34375	0	0.362745098	0.637254902	C074-CHA-NE14	No
12	0.375	0	0.37755102	0.62244898	C074-CHA-NE14	No
13	0.40625	0	0.298701299	0.701298701	C074-CHA-NE14	No
14	0.4375	0	0.091503268	0.908496732	C074-CHA-NE14	No
15	0.46875	0	0.115384615	0.884615385	C074-CHA-NE14	No
16	0.5	0	0.111111111	0.888888889	C074-CHA-NE14	No
17	0.53125	0	0.204081633	0.795918367	C074-CHA-NE14	No
18	0.5625	0	0.15625	0.84375	C074-CHA-NE14	No
19	0.59375	0	0.215909091	0.784090909	C074-CHA-NE14	No
20	0.625	0	0.163398693	0.836601307	C074-CHA-NE14	No
21	0.65625	0	0.073170732	0.926829268	C074-CHA-NE14	No
22	0.6875	0	0.18128655	0.81871345	C074-CHA-NE14	No
23	0.71875	0	0.113333333	0.886666667	C074-CHA-NE14	No
24	0.75	0	0.090909091	0.909090909	C074-CHA-NE14	No
25	0.78125	0	0.202797203	0.797202797	C074-CHA-NE14	No
26	0.8125	0	0.128440367	0.871559633	C074-CHA-NE14	No
27	0.84375	0	0.179775281	0.820224719	C074-CHA-NE14	No
28	0.875	0	0.239766082	0.760233918	C074-CHA-NE14	No
29	0.90625	0	0.083333333	0.916666667	C074-CHA-NE14	No
30	0.9375	0	0.013333333	0.986666667	C074-CHA-NE14	INV
31	0.96875	0.015625	0.125	0.859375	C074-CHA-NE14	No
32	1	1	0	0	C074-CHA-NE14	No
0	0	0	0.00896861	0.99103139	C076-CHA-NE16	No
1	0.033333333	0.03	0.27	0.7	C076-CHA-NE16	INV
2	0.066666667	0	0	1	C076-CHA-NE16	No
3	0.1	0	0.072674419	0.927325581	C076-CHA-NE16	No
4	0.133333333	0	0.065934066	0.934065934	C076-CHA-NE16	No
5	0.166666667	0	0.105633803	0.894366197	C076-CHA-NE16	No
6	0.2	0	0.054216867	0.945783133	C076-CHA-NE16	No
7	0.233333333	0	0.03030303	0.96969697	C076-CHA-NE16	No
8	0.266666667	0	0.125	0.875	C076-CHA-NE16	No
9	0.3	0	0.366336634	0.633663366	C076-CHA-NE16	No
10	0.333333333	0	0.37755102	0.62244898	C076-CHA-NE16	No
11	0.366666667	0	0.306666667	0.693333333	C076-CHA-NE16	No
12	0.4	0	0.096153846	0.903846154	C076-CHA-NE16	No
13	0.433333333	0	0.107954545	0.892045455	C076-CHA-NE16	No
14	0.466666667	0	0.109090909	0.890909091	C076-CHA-NE16	No
15	0.5	0	0.213836478	0.786163522	C076-CHA-NE16	No
16	0.533333333	0	0.128712871	0.871287129	C076-CHA-NE16	No
17	0.566666667	0	0.231707317	0.768292683	C076-CHA-NE16	No
18	0.6	0	0.15862069	0.84137931	C076-CHA-NE16	No
19	0.633333333	0	0.065217391	0.934782609	C076-CHA-NE16	No
20	0.666666667	0	0.175438596	0.824561404	C076-CHA-NE16	No
21	0.7	0	0.111111111	0.888888889	C076-CHA-NE16	No
22	0.733333333	0	0.085106383	0.914893617	C076-CHA-NE16	No
23	0.766666667	0	0.205479452	0.794520548	C076-CHA-NE16	No
24	0.8	0	0.141414141	0.858585859	C076-CHA-NE16	No
25	0.833333333	0	0.2	0.8	C076-CHA-NE16	No
26	0.866666667	0	0.244047619	0.755952381	C076-CHA-NE16	No
27	0.9	0	0.093220339	0.906779661	C076-CHA-NE16	No
28	0.933333333	0	0.013333333	0.986666667	C076-CHA-NE16	INV
29	0.966666667	0.015625	0.140625	0.84375	C076-CHA-NE16	No
30	1	1	0	0	C076-CHA-NE16	No
0	0	0	0.0078125	0.9921875	C083-CHA-C03	No
1	0.029411765	0.026785714	0.375	0.598214286	C083-CHA-C03	INV
2	0.058823529	0	0	1	C083-CHA-C03	No
3	0.088235294	0	0.063535912	0.936464088	C083-CHA-C03	No
4	0.117647059	0	0.07826087	0.92173913	C083-CHA-C03	No
5	0.147058824	0	0	1	C083-CHA-C03	No
6	0.176470588	0	0.136363636	0.863636364	C083-CHA-C03	No
7	0.205882353	0	0.061674009	0.938325991	C083-CHA-C03	No
8	0.235294118	0	0.062111801	0.937888199	C083-CHA-C03	No
9	0.264705882	0	0.02739726	0.97260274	C083-CHA-C03	No
10	0.294117647	0	0.090163934	0.909836066	C083-CHA-C03	No
11	0.323529412	0	0.089041096	0.910958904	C083-CHA-C03	No
12	0.352941176	0	0.170542636	0.829457364	C083-CHA-C03	No
13	0.382352941	0	0.269565217	0.730434783	C083-CHA-C03	No
14	0.411764706	0	0.234693878	0.765306122	C083-CHA-C03	No
15	0.441176471	0	0.186813187	0.813186813	C083-CHA-C03	No
16	0.470588235	0	0.358024691	0.641975309	C083-CHA-C03	No
17	0.5	0	0.172413793	0.827586207	C083-CHA-C03	No
18	0.529411765	0	0.090909091	0.909090909	C083-CHA-C03	No
19	0.558823529	0	0.011661808	0.988338192	C083-CHA-C03	No
20	0.588235294	0	0.360759494	0.639240506	C083-CHA-C03	No
21	0.617647059	0	0.20952381	0.79047619	C083-CHA-C03	No
22	0.647058824	0	0.087719298	0.912280702	C083-CHA-C03	No
23	0.676470588	0	0.011494253	0.988505747	C083-CHA-C03	No
24	0.705882353	0	0.166666667	0.833333333	C083-CHA-C03	No
25	0.735294118	0	0.181102362	0.818897638	C083-CHA-C03	No
26	0.764705882	0	0.188235294	0.811764706	C083-CHA-C03	No
27	0.794117647	0	0.158536585	0.841463415	C083-CHA-C03	No
28	0.823529412	0	0.151515152	0.848484848	C083-CHA-C03	No
29	0.852941176	0	0.12	0.88	C083-CHA-C03	No
30	0.882352941	0	0.063636364	0.936363636	C083-CHA-C03	No
31	0.911764706	0	0.101851852	0.898148148	C083-CHA-C03	No
32	0.941176471	0	0.02739726	0.97260274	C083-CHA-C03	INV
33	0.970588235	0.01369863	0.054794521	0.931506849	C083-CHA-C03	No
34	1	1	0	0	C083-CHA-C03	No
0	0	0	0.008583691	0.991416309	C091-CHA-C11	No
1	0.028571429	0.026785714	0.366071429	0.607142857	C091-CHA-C11	INV
2	0.057142857	0	0	1	C091-CHA-C11	No
3	0.085714286	0	0.071428571	0.928571429	C091-CHA-C11	No
4	0.114285714	0	0.09375	0.90625	C091-CHA-C11	No
5	0.142857143	0	0	1	C091-CHA-C11	No
6	0.171428571	0	0.134831461	0.865168539	C091-CHA-C11	No
7	0.2	0	0.041401274	0.958598726	C091-CHA-C11	No
8	0.228571429	0	0.08988764	0.91011236	C091-CHA-C11	No
9	0.257142857	0	0.02	0.98	C091-CHA-C11	No
10	0.285714286	0	0.087301587	0.912698413	C091-CHA-C11	No
11	0.314285714	0	0.172661871	0.827338129	C091-CHA-C11	No
12	0.342857143	0	0.272727273	0.727272727	C091-CHA-C11	No
13	0.371428571	0	0.227722772	0.772277228	C091-CHA-C11	No
14	0.4	0	0.151898734	0.848101266	C091-CHA-C11	No
15	0.428571429	0	0.254658385	0.745341615	C091-CHA-C11	No
16	0.457142857	0	0.157894737	0.842105263	C091-CHA-C11	No
17	0.485714286	0	0.276923077	0.723076923	C091-CHA-C11	No
18	0.514285714	0	0.092307692	0.907692308	C091-CHA-C11	No
19	0.542857143	0	0.012738854	0.987261146	C091-CHA-C11	No
20	0.571428571	0	0.163043478	0.836956522	C091-CHA-C11	No
21	0.6	0	0.246153846	0.753846154	C091-CHA-C11	No
22	0.628571429	0	0.217948718	0.782051282	C091-CHA-C11	No
23	0.657142857	0	0.2375	0.7625	C091-CHA-C11	No
24	0.685714286	0	0.156626506	0.843373494	C091-CHA-C11	No
25	0.714285714	0	0.146341463	0.853658537	C091-CHA-C11	No
26	0.742857143	0	0.125	0.875	C091-CHA-C11	No
27	0.771428571	0	0.153846154	0.846153846	C091-CHA-C11	No
28	0.8	0	0.123376623	0.876623377	C091-CHA-C11	No
29	0.828571429	0	0.071428571	0.928571429	C091-CHA-C11	No
30	0.857142857	0	0.223880597	0.776119403	C091-CHA-C11	No
31	0.885714286	0	0.088607595	0.911392405	C091-CHA-C11	No
32	0.914285714	0	0.092783505	0.907216495	C091-CHA-C11	No
33	0.942857143	0	0.027777778	0.972222222	C091-CHA-C11	INV
34	0.971428571	0.0125	0.1	0.8875	C091-CHA-C11	No
35	1	1	0	0	C091-CHA-C11	No
0	0	0	0.007968127	0.992031873	C099-CHA-C19	No
1	0.029411765	0.025210084	0.285714286	0.68907563	C099-CHA-C19	INV
2	0.058823529	0	0	1	C099-CHA-C19	No
3	0.088235294	0	0.382978723	0.617021277	C099-CHA-C19	No
4	0.117647059	0	0.126213592	0.873786408	C099-CHA-C19	No
5	0.147058824	0	0.116438356	0.883561644	C099-CHA-C19	No
6	0.176470588	0	0.43	0.57	C099-CHA-C19	No
7	0.205882353	0	0.316831683	0.683168317	C099-CHA-C19	No
8	0.235294118	0	0.102857143	0.897142857	C099-CHA-C19	No
9	0.264705882	0	0.097222222	0.902777778	C099-CHA-C19	No
10	0.294117647	0	0.214285714	0.785714286	C099-CHA-C19	No
11	0.323529412	0	0.183908046	0.816091954	C099-CHA-C19	No
12	0.352941176	0	0.02247191	0.97752809	C099-CHA-C19	No
13	0.382352941	0	0.205128205	0.794871795	C099-CHA-C19	No
14	0.411764706	0	0.074468085	0.925531915	C099-CHA-C19	No
15	0.441176471	0	0.09375	0.90625	C099-CHA-C19	No
16	0.470588235	0	0.320987654	0.679012346	C099-CHA-C19	No
17	0.5	0	0.179245283	0.820754717	C099-CHA-C19	No
18	0.529411765	0	0.010309278	0.989690722	C099-CHA-C19	No
19	0.558823529	0	0.234693878	0.765306122	C099-CHA-C19	No
20	0.588235294	0	0.197740113	0.802259887	C099-CHA-C19	No
21	0.617647059	0	0.317307692	0.682692308	C099-CHA-C19	No
22	0.647058824	0	0.241935484	0.758064516	C099-CHA-C19	No
23	0.676470588	0	0.212389381	0.787610619	C099-CHA-C19	No
24	0.705882353	0	0.132653061	0.867346939	C099-CHA-C19	No
25	0.735294118	0	0.0125	0.9875	C099-CHA-C19	No
26	0.764705882	0	0.126760563	0.873239437	C099-CHA-C19	No
27	0.794117647	0	0.077922078	0.922077922	C099-CHA-C19	No
28	0.823529412	0	0.368421053	0.631578947	C099-CHA-C19	No
29	0.852941176	0	0.133333333	0.866666667	C099-CHA-C19	No
30	0.882352941	0	0.095890411	0.904109589	C099-CHA-C19	No
31	0.911764706	0	0.088888889	0.911111111	C099-CHA-C19	No
32	0.941176471	0	0.01369863	0.98630137	C099-CHA-C19	INV
33	0.970588235	0.014705882	0.117647059	0.867647059	C099-CHA-C19	No
34	1	1	0	0	C099-CHA-C19	No
0	0	0	0.009389671	0.990610329	C102-CZA02	No
1	0.032258065	0.024	0.312	0.664	C102-CZA02	INV
2	0.064516129	0	0	1	C102-CZA02	No
3	0.096774194	0	0.081300813	0.918699187	C102-CZA02	No
4	0.129032258	0	0.15	0.85	C102-CZA02	No
5	0.161290323	0	0.157142857	0.842857143	C102-CZA02	No
6	0.193548387	0	0.387096774	0.612903226	C102-CZA02	No
7	0.225806452	0	0.422018349	0.577981651	C102-CZA02	No
8	0.258064516	0	0.261904762	0.738095238	C102-CZA02	No
9	0.290322581	0	0.103896104	0.896103896	C102-CZA02	No
10	0.322580645	0	0.022988506	0.977011494	C102-CZA02	No
11	0.35483871	0	0.343434343	0.656565657	C102-CZA02	No
12	0.387096774	0	0.081081081	0.918918919	C102-CZA02	No
13	0.419354839	0	0.149253731	0.850746269	C102-CZA02	No
14	0.451612903	0	0.025	0.975	C102-CZA02	No
15	0.483870968	0	0.258064516	0.741935484	C102-CZA02	No
16	0.516129032	0	0.120805369	0.879194631	C102-CZA02	No
17	0.548387097	0	0.237113402	0.762886598	C102-CZA02	No
18	0.580645161	0	0.241610738	0.758389262	C102-CZA02	No
19	0.612903226	0	0.28125	0.71875	C102-CZA02	No
20	0.64516129	0	0.24	0.76	C102-CZA02	No
21	0.677419355	0	0.147727273	0.852272727	C102-CZA02	No
22	0.709677419	0	0.135483871	0.864516129	C102-CZA02	No
23	0.741935484	0	0	1	C102-CZA02	No
24	0.774193548	0	0.114649682	0.885350318	C102-CZA02	No
25	0.806451613	0	0.109090909	0.890909091	C102-CZA02	No
26	0.838709677	0	0.070588235	0.929411765	C102-CZA02	No
27	0.870967742	0	0.092105263	0.907894737	C102-CZA02	No
28	0.903225806	0	0.094827586	0.905172414	C102-CZA02	No
29	0.935483871	0	0	1	C102-CZA02	INV
30	0.967741935	0.014084507	0.112676056	0.873239437	C102-CZA02	No
31	1	1	0	0	C102-CZA02	No
0	0	0	0.01025641	0.98974359	C112-CUG04	No
1	0.028571429	0.02	0.3	0.68	C112-CUG04	INV
2	0.057142857	0	0	1	C112-CUG04	No
3	0.085714286	0	0.049418605	0.950581395	C112-CUG04	No
4	0.114285714	0	0.066666667	0.933333333	C112-CUG04	No
5	0.142857143	0	0.123188406	0.876811594	C112-CUG04	No
6	0.171428571	0	0.5	0.5	C112-CUG04	No
7	0.2	0	0.145985401	0.854014599	C112-CUG04	No
8	0.228571429	0	0.15503876	0.84496124	C112-CUG04	No
9	0.257142857	0	0	1	C112-CUG04	No
10	0.285714286	0	0.032258065	0.967741935	C112-CUG04	No
11	0.314285714	0	0.186046512	0.813953488	C112-CUG04	No
12	0.342857143	0	0.413461538	0.586538462	C112-CUG04	No
13	0.371428571	0	0.33	0.67	C112-CUG04	No
14	0.4	0	0.131034483	0.868965517	C112-CUG04	No
15	0.428571429	0	0.054054054	0.945945946	C112-CUG04	No
16	0.457142857	0	0.013605442	0.986394558	C112-CUG04	No
17	0.485714286	0	0.226666667	0.773333333	C112-CUG04	No
18	0.514285714	0	0.24375	0.75625	C112-CUG04	No
19	0.542857143	0	0.168539326	0.831460674	C112-CUG04	No
20	0.571428571	0	0.065934066	0.934065934	C112-CUG04	No
21	0.6	0	0.131386861	0.868613139	C112-CUG04	No
22	0.628571429	0	0.108280255	0.891719745	C112-CUG04	No
23	0.657142857	0	0.083333333	0.916666667	C112-CUG04	No
24	0.685714286	0	0.223021583	0.776978417	C112-CUG04	No
25	0.714285714	0	0.082644628	0.917355372	C112-CUG04	No
26	0.742857143	0	0.05	0.95	C112-CUG04	No
27	0.771428571	0	0.104972376	0.895027624	C112-CUG04	No
28	0.8	0	0.070707071	0.929292929	C112-CUG04	No
29	0.828571429	0	0.082872928	0.917127072	C112-CUG04	No
30	0.857142857	0	0.068627451	0.931372549	C112-CUG04	No
31	0.885714286	0	0.098765432	0.901234568	C112-CUG04	No
32	0.914285714	0	0.112149533	0.887850467	C112-CUG04	No
33	0.942857143	0	0.029411765	0.970588235	C112-CUG04	INV
34	0.971428571	0.015625	0.125	0.859375	C112-CUG04	No
35	1	1	0	0	C112-CUG04	No
0	0	0	0.01025641	0.98974359	C129-CYI01	No
1	0.03030303	0.025210084	0.31092437	0.663865546	C129-CYI01	INV
2	0.060606061	0	0	1	C129-CYI01	No
3	0.090909091	0	0.038216561	0.961783439	C129-CYI01	No
4	0.121212121	0	0.067226891	0.932773109	C129-CYI01	No
5	0.151515152	0	0.068421053	0.931578947	C129-CYI01	No
6	0.181818182	0	0.206185567	0.793814433	C129-CYI01	No
7	0.212121212	0	0.211382114	0.788617886	C129-CYI01	No
8	0.242424242	0	0.063291139	0.936708861	C129-CYI01	No
9	0.272727273	0	0.029268293	0.970731707	C129-CYI01	No
10	0.303030303	0	0.141509434	0.858490566	C129-CYI01	No
11	0.333333333	0	0.151515152	0.848484848	C129-CYI01	No
12	0.363636364	0	0.24	0.76	C129-CYI01	No
13	0.393939394	0	0.215686275	0.784313725	C129-CYI01	No
14	0.424242424	0	0.117647059	0.882352941	C129-CYI01	No
15	0.454545455	0	0.226415094	0.773584906	C129-CYI01	No
16	0.484848485	0	0.258928571	0.741071429	C129-CYI01	No
17	0.515151515	0	0.128787879	0.871212121	C129-CYI01	No
18	0.545454545	0	0.013937282	0.986062718	C129-CYI01	No
19	0.575757576	0	0.206185567	0.793814433	C129-CYI01	No
20	0.606060606	0	0.201550388	0.798449612	C129-CYI01	No
21	0.636363636	0	0.32038835	0.67961165	C129-CYI01	No
22	0.666666667	0	0.053191489	0.946808511	C129-CYI01	No
23	0.696969697	0	0.114285714	0.885714286	C129-CYI01	No
24	0.727272727	0	0.058823529	0.941176471	C129-CYI01	No
25	0.757575758	0	0.295918367	0.704081633	C129-CYI01	No
26	0.787878788	0	0.098039216	0.901960784	C129-CYI01	No
27	0.818181818	0	0.098684211	0.901315789	C129-CYI01	No
28	0.848484848	0	0.126984127	0.873015873	C129-CYI01	No
29	0.878787879	0	0.102941176	0.897058824	C129-CYI01	No
30	0.909090909	0	0.054945055	0.945054945	C129-CYI01	No
31	0.939393939	0	0.021052632	0.978947368	C129-CYI01	INV
32	0.96969697	0.014705882	0.088235294	0.897058824	C129-CYI01	No
33	1	1	0	0	C129-CYI01	No
0	0	0	0.01	0.99	C134-CMH01	No
1	0.027777778	0.022058824	0.257352941	0.720588235	C134-CMH01	INV
2	0.055555556	0	0	1	C134-CMH01	No
3	0.083333333	0	0.051344743	0.948655257	C134-CMH01	No
4	0.111111111	0	0.063157895	0.936842105	C134-CMH01	No
5	0.138888889	0	0.08045977	0.91954023	C134-CMH01	No
6	0.166666667	0	0.065868263	0.934131737	C134-CMH01	No
7	0.194444444	0	0.054621849	0.945378151	C134-CMH01	No
8	0.222222222	0	0.150943396	0.849056604	C134-CMH01	No
9	0.25	0	0.132867133	0.867132867	C134-CMH01	No
10	0.277777778	0	0.411111111	0.588888889	C134-CMH01	No
11	0.305555556	0	0.271604938	0.728395062	C134-CMH01	No
12	0.333333333	0	0.105590062	0.894409938	C134-CMH01	No
13	0.361111111	0	0.022922636	0.977077364	C134-CMH01	No
14	0.388888889	0	0.333333333	0.666666667	C134-CMH01	No
15	0.416666667	0	0.115384615	0.884615385	C134-CMH01	No
16	0.444444444	0	0.191780822	0.808219178	C134-CMH01	No
17	0.472222222	0	0.072289157	0.927710843	C134-CMH01	No
18	0.5	0	0.100371747	0.899628253	C134-CMH01	No
19	0.527777778	0	0.113636364	0.886363636	C134-CMH01	No
20	0.555555556	0	0.243055556	0.756944444	C134-CMH01	No
21	0.583333333	0	0.142857143	0.857142857	C134-CMH01	No
22	0.611111111	0	0.011627907	0.988372093	C134-CMH01	No
23	0.638888889	0	0.238095238	0.761904762	C134-CMH01	No
24	0.666666667	0	0.233333333	0.766666667	C134-CMH01	No
25	0.694444444	0	0.293577982	0.706422018	C134-CMH01	No
26	0.722222222	0	0.193548387	0.806451613	C134-CMH01	No
27	0.75	0	0.144508671	0.855491329	C134-CMH01	No
28	0.777777778	0	0.113772455	0.886227545	C134-CMH01	No
29	0.805555556	0	0	1	C134-CMH01	No
30	0.833333333	0	0.136986301	0.863013699	C134-CMH01	No
31	0.861111111	0	0.066666667	0.933333333	C134-CMH01	No
32	0.888888889	0	0.079545455	0.920454545	C134-CMH01	No
33	0.916666667	0	0.113207547	0.886792453	C134-CMH01	No
34	0.944444444	0	0	1	C134-CMH01	INV
35	0.972222222	0.014705882	0.102941176	0.882352941	C134-CMH01	No
36	1	1	0	0	C134-CMH01	No
0	0	0	0.009009009	0.990990991	C137-CMH04	No
1	0.028571429	0.022058824	0.257352941	0.720588235	C137-CMH04	INV
2	0.057142857	0	0	1	C137-CMH04	No
3	0.085714286	0	0.051851852	0.948148148	C137-CMH04	No
4	0.114285714	0	0.063157895	0.936842105	C137-CMH04	No
5	0.142857143	0	0.08045977	0.91954023	C137-CMH04	No
6	0.171428571	0	0.065868263	0.934131737	C137-CMH04	No
7	0.2	0	0.054621849	0.945378151	C137-CMH04	No
8	0.228571429	0	0.150943396	0.849056604	C137-CMH04	No
9	0.257142857	0	0.138888889	0.861111111	C137-CMH04	No
10	0.285714286	0	0.385416667	0.614583333	C137-CMH04	No
11	0.314285714	0	0.271604938	0.728395062	C137-CMH04	No
12	0.342857143	0	0.105590062	0.894409938	C137-CMH04	No
13	0.371428571	0	0.023255814	0.976744186	C137-CMH04	No
14	0.4	0	0.333333333	0.666666667	C137-CMH04	No
15	0.428571429	0	0.115384615	0.884615385	C137-CMH04	No
16	0.457142857	0	0.191780822	0.808219178	C137-CMH04	No
17	0.485714286	0	0.072289157	0.927710843	C137-CMH04	No
18	0.514285714	0	0.100371747	0.899628253	C137-CMH04	No
19	0.542857143	0	0.113636364	0.886363636	C137-CMH04	No
20	0.571428571	0	0.243055556	0.756944444	C137-CMH04	No
21	0.6	0	0.142857143	0.857142857	C137-CMH04	No
22	0.628571429	0	0.011627907	0.988372093	C137-CMH04	No
23	0.657142857	0	0.238095238	0.761904762	C137-CMH04	No
24	0.685714286	0	0.236486486	0.763513514	C137-CMH04	No
25	0.714285714	0	0.316831683	0.683168317	C137-CMH04	No
26	0.742857143	0	0.181818182	0.818181818	C137-CMH04	No
27	0.771428571	0	0.142857143	0.857142857	C137-CMH04	No
28	0.8	0	0.111764706	0.888235294	C137-CMH04	No
29	0.828571429	0	0	1	C137-CMH04	No
30	0.857142857	0	0.135135135	0.864864865	C137-CMH04	No
31	0.885714286	0	0.079545455	0.920454545	C137-CMH04	No
32	0.914285714	0	0.114285714	0.885714286	C137-CMH04	No
33	0.942857143	0	0	1	C137-CMH04	INV
34	0.971428571	0.014705882	0.102941176	0.882352941	C137-CMH04	No
35	1	1	0	0	C137-CMH04	No
0	0	0	0.006756757	0.993243243	C150-CTJ03	No
1	0.03030303	0.015384615	0.338461538	0.646153846	C150-CTJ03	INV
2	0.060606061	0	0	1	C150-CTJ03	No
3	0.090909091	0	0.024813896	0.975186104	C150-CTJ03	No
4	0.121212121	0	0.032786885	0.967213115	C150-CTJ03	No
5	0.151515152	0	0.065217391	0.934782609	C150-CTJ03	No
6	0.181818182	0	0.036363636	0.963636364	C150-CTJ03	No
7	0.212121212	0	0.081481481	0.918518519	C150-CTJ03	No
8	0.242424242	0	0.015355086	0.984644914	C150-CTJ03	No
9	0.272727273	0	0.145833333	0.854166667	C150-CTJ03	No
10	0.303030303	0	0.089552239	0.910447761	C150-CTJ03	No
11	0.333333333	0	0.024291498	0.975708502	C150-CTJ03	No
12	0.363636364	0	0.191011236	0.808988764	C150-CTJ03	No
13	0.393939394	0	0.052980132	0.947019868	C150-CTJ03	No
14	0.424242424	0	0.025210084	0.974789916	C150-CTJ03	No
15	0.454545455	0	0.380434783	0.619565217	C150-CTJ03	No
16	0.484848485	0	0.061728395	0.938271605	C150-CTJ03	No
17	0.515151515	0	0.122302158	0.877697842	C150-CTJ03	No
18	0.545454545	0	0.095541401	0.904458599	C150-CTJ03	No
19	0.575757576	0	0.044776119	0.955223881	C150-CTJ03	No
20	0.606060606	0	0.090361446	0.909638554	C150-CTJ03	No
21	0.636363636	0	0.080645161	0.919354839	C150-CTJ03	No
22	0.666666667	0	0.016528926	0.983471074	C150-CTJ03	No
23	0.696969697	0	0.235955056	0.764044944	C150-CTJ03	No
24	0.727272727	0	0.075	0.925	C150-CTJ03	No
25	0.757575758	0	0.089622642	0.910377358	C150-CTJ03	No
26	0.787878788	0	0.049295775	0.950704225	C150-CTJ03	No
27	0.818181818	0	0.12849162	0.87150838	C150-CTJ03	No
28	0.848484848	0	0.057692308	0.942307692	C150-CTJ03	No
29	0.878787879	0	0.116161616	0.883838384	C150-CTJ03	No
30	0.909090909	0	0.023529412	0.976470588	C150-CTJ03	INV
31	0.939393939	0.009174312	0.073394495	0.917431193	C150-CTJ03	No
32	0.96969697	0.153846154	0	0.846153846	C150-CTJ03	No
33	1	1	0	0	C150-CTJ03	No
0	0	0	0.009302326	0.990697674	KOR01	No
1	0.032258065	0.032967033	0.285714286	0.681318681	KOR01	INV
2	0.064516129	0	0	1	KOR01	No
3	0.096774194	0	0.060941828	0.939058172	KOR01	No
4	0.129032258	0	0.06	0.94	KOR01	No
5	0.161290323	0	0.107142857	0.892857143	KOR01	No
6	0.193548387	0	0.052941176	0.947058824	KOR01	No
7	0.225806452	0	0.03196347	0.96803653	KOR01	No
8	0.258064516	0	0.167883212	0.832116788	KOR01	No
9	0.290322581	0	0.37	0.63	KOR01	No
10	0.322580645	0	0.133333333	0.866666667	KOR01	No
11	0.35483871	0	0.343434343	0.656565657	KOR01	No
12	0.387096774	0	0.294871795	0.705128205	KOR01	No
13	0.419354839	0	0.094339623	0.905660377	KOR01	No
14	0.451612903	0	0.13836478	0.86163522	KOR01	No
15	0.483870968	0	0.113207547	0.886792453	KOR01	No
16	0.516129032	0	0.213235294	0.786764706	KOR01	No
17	0.548387097	0	0.126213592	0.873786408	KOR01	No
18	0.580645161	0	0.220930233	0.779069767	KOR01	No
19	0.612903226	0	0.15862069	0.84137931	KOR01	No
20	0.64516129	0	0.064516129	0.935483871	KOR01	No
21	0.677419355	0	0.166666667	0.833333333	KOR01	No
22	0.709677419	0	0.131386861	0.868613139	KOR01	No
23	0.741935484	0	0.08	0.92	KOR01	No
24	0.774193548	0	0.215827338	0.784172662	KOR01	No
25	0.806451613	0	0.128712871	0.871287129	KOR01	No
26	0.838709677	0	0.186046512	0.813953488	KOR01	No
27	0.870967742	0	0.256410256	0.743589744	KOR01	No
28	0.903225806	0	0.1	0.9	KOR01	No
29	0.935483871	0	0.013157895	0.986842105	KOR01	INV
30	0.967741935	0.015625	0.140625	0.84375	KOR01	No
31	1	1	0	0	KOR01	No
0	0	0	0.009756098	0.990243902	KOR08	No
1	0.029411765	0.027777778	0.333333333	0.638888889	KOR08	INV
2	0.058823529	0	0	1	KOR08	No
3	0.088235294	0	0.063829787	0.936170213	KOR08	No
4	0.117647059	0	0.051546392	0.948453608	KOR08	No
5	0.147058824	0	0.118881119	0.881118881	KOR08	No
6	0.176470588	0	0.052083333	0.947916667	KOR08	No
7	0.205882353	0	0.03255814	0.96744186	KOR08	No
8	0.235294118	0	0.148148148	0.851851852	KOR08	No
9	0.264705882	0	0.162790698	0.837209302	KOR08	No
10	0.294117647	0	0.37804878	0.62195122	KOR08	No
11	0.323529412	0	0.356435644	0.643564356	KOR08	No
12	0.352941176	0	0.235294118	0.764705882	KOR08	No
13	0.382352941	0	0.105263158	0.894736842	KOR08	No
14	0.411764706	0	0.023880597	0.976119403	KOR08	No
15	0.441176471	0	0.29245283	0.70754717	KOR08	No
16	0.470588235	0	0.106918239	0.893081761	KOR08	No
17	0.5	0	0.23655914	0.76344086	KOR08	No
18	0.529411765	0	0.238095238	0.761904762	KOR08	No
19	0.558823529	0	0.232876712	0.767123288	KOR08	No
20	0.588235294	0	0.176470588	0.823529412	KOR08	No
21	0.617647059	0	0.172839506	0.827160494	KOR08	No
22	0.647058824	0	0.115606936	0.884393064	KOR08	No
23	0.676470588	0	0	1	KOR08	No
24	0.705882353	0	0.110465116	0.889534884	KOR08	No
25	0.735294118	0	0.173913043	0.826086957	KOR08	No
26	0.764705882	0	0.118343195	0.881656805	KOR08	No
